town,year,month,PM2.5
嘉義縣中埔鄉,2019,2,948.0
嘉義縣六腳鄉,2019,2,840.0
嘉義縣大埔鄉,2019,2,882.0
嘉義縣大林鎮,2019,2,950.0
嘉義縣太保市,2019,2,908.57
嘉義縣布袋鎮,2019,2,830.0
嘉義縣新港鄉,2019,2,930.0
嘉義縣朴子市,2019,2,780.0
嘉義縣東石鄉,2019,2,797.14
嘉義縣梅山鄉,2019,2,945.0
嘉義縣民雄鄉,2019,2,951.43
嘉義縣水上鄉,2019,2,960.0
嘉義縣溪口鄉,2019,2,930.0
嘉義縣番路鄉,2019,2,926.25
嘉義縣竹崎鄉,2019,2,945.0
嘉義縣義竹鄉,2019,2,843.33
嘉義縣鹿草鄉,2019,2,845.0
基隆市七堵區,2019,2,375.0
基隆市仁愛區,2019,2,360.0
基隆市信義區,2019,2,360.0
基隆市安樂區,2019,2,375.0
基隆市暖暖區,2019,2,360.0
宜蘭縣三星鄉,2019,2,330.0
宜蘭縣五結鄉,2019,2,285.0
宜蘭縣冬山鄉,2019,2,266.25
宜蘭縣南澳鄉,2019,2,306.52
宜蘭縣員山鄉,2019,2,345.0
宜蘭縣壯圍鄉,2019,2,320.0
宜蘭縣大同鄉,2019,2,362.31
宜蘭縣宜蘭市,2019,2,330.0
宜蘭縣礁溪鄉,2019,2,333.75
宜蘭縣蘇澳鎮,2019,2,270.0
宜蘭縣頭城鎮,2019,2,377.14
屏東縣三地門鄉,2019,2,759.23
屏東縣九如鄉,2019,2,847.5
屏東縣佳冬鄉,2019,2,830.0
屏東縣來義鄉,2019,2,810.0
屏東縣內埔鄉,2019,2,840.0
屏東縣南州鄉,2019,2,840.0
屏東縣屏東市,2019,2,852.86
屏東縣崁頂鄉,2019,2,830.0
屏東縣恆春鎮,2019,2,237.5
屏東縣新園鄉,2019,2,850.0
屏東縣新埤鄉,2019,2,810.0
屏東縣春日鄉,2019,2,810.0
屏東縣東港鎮,2019,2,840.0
屏東縣枋寮鄉,2019,2,828.0
屏東縣枋山鄉,2019,2,750.0
屏東縣林邊鄉,2019,2,840.0
屏東縣泰武鄉,2019,2,822.0
屏東縣滿州鄉,2019,2,266.0
屏東縣潮州鎮,2019,2,810.0
屏東縣牡丹鄉,2019,2,429.38
屏東縣獅子鄉,2019,2,654.78
屏東縣琉球鄉,2019,2,870.0
屏東縣瑪家鄉,2019,2,822.0
屏東縣竹田鄉,2019,2,830.0
屏東縣萬丹鄉,2019,2,865.0
屏東縣萬巒鄉,2019,2,820.0
屏東縣車城鄉,2019,2,300.0
屏東縣里港鄉,2019,2,730.0
屏東縣長治鄉,2019,2,840.0
屏東縣霧臺鄉,2019,2,780.0
屏東縣高樹鄉,2019,2,707.14
屏東縣鹽埔鄉,2019,2,815.0
屏東縣麟洛鄉,2019,2,840.0
彰化縣二林鎮,2019,2,742.5
彰化縣二水鄉,2019,2,930.0
彰化縣伸港鄉,2019,2,712.5
彰化縣北斗鎮,2019,2,825.0
彰化縣和美鎮,2019,2,705.0
彰化縣員林市,2019,2,765.0
彰化縣埔心鄉,2019,2,750.0
彰化縣埔鹽鄉,2019,2,720.0
彰化縣埤頭鄉,2019,2,756.0
彰化縣大城鄉,2019,2,853.33
彰化縣大村鄉,2019,2,720.0
彰化縣彰化市,2019,2,682.5
彰化縣永靖鄉,2019,2,765.0
彰化縣溪州鄉,2019,2,895.71
彰化縣溪湖鎮,2019,2,735.0
彰化縣田中鎮,2019,2,840.0
彰化縣田尾鄉,2019,2,795.0
彰化縣社頭鄉,2019,2,802.5
彰化縣福興鄉,2019,2,723.75
彰化縣秀水鄉,2019,2,705.0
彰化縣竹塘鄉,2019,2,832.5
彰化縣線西鄉,2019,2,720.0
彰化縣芬園鄉,2019,2,714.0
彰化縣花壇鄉,2019,2,690.0
彰化縣芳苑鄉,2019,2,756.92
彰化縣鹿港鎮,2019,2,720.0
新北市三峽區,2019,2,469.29
新北市三芝區,2019,2,246.0
新北市三重區,2019,2,420.0
新北市中和區,2019,2,450.0
新北市五股區,2019,2,430.0
新北市八里區,2019,2,382.5
新北市土城區,2019,2,500.0
新北市坪林區,2019,2,393.0
新北市平溪區,2019,2,386.25
新北市新店區,2019,2,432.0
新北市新莊區,2019,2,440.0
新北市板橋區,2019,2,480.0
新北市林口區,2019,2,400.0
新北市樹林區,2019,2,470.0
新北市永和區,2019,2,450.0
新北市汐止區,2019,2,372.86
新北市淡水區,2019,2,320.0
新北市深坑區,2019,2,420.0
新北市烏來區,2019,2,423.33
新北市瑞芳區,2019,2,360.0
新北市石碇區,2019,2,408.46
新北市石門區,2019,2,324.0
新北市萬里區,2019,2,380.0
新北市蘆洲區,2019,2,420.0
新北市貢寮區,2019,2,390.0
新北市金山區,2019,2,330.0
新北市雙溪區,2019,2,387.69
新北市鶯歌區,2019,2,480.0
新竹市北區,2019,2,675.0
新竹市東區,2019,2,675.0
新竹市香山區,2019,2,636.0
新竹縣五峰鄉,2019,2,577.5
新竹縣北埔鄉,2019,2,600.0
新竹縣寶山鄉,2019,2,610.0
新竹縣尖石鄉,2019,2,546.0
新竹縣峨眉鄉,2019,2,600.0
新竹縣新埔鎮,2019,2,555.0
新竹縣新豐鄉,2019,2,546.0
新竹縣橫山鄉,2019,2,595.0
新竹縣湖口鄉,2019,2,525.0
新竹縣竹北市,2019,2,636.0
新竹縣竹東鎮,2019,2,605.0
新竹縣芎林鄉,2019,2,600.0
新竹縣關西鎮,2019,2,563.08
桃園市中壢區,2019,2,550.0
桃園市八德區,2019,2,525.0
桃園市大園區,2019,2,491.25
桃園市大溪區,2019,2,526.36
桃園市平鎮區,2019,2,564.0
桃園市復興區,2019,2,501.43
桃園市新屋區,2019,2,557.14
桃園市桃園區,2019,2,510.0
桃園市楊梅區,2019,2,550.0
桃園市蘆竹區,2019,2,467.14
桃園市觀音區,2019,2,570.0
桃園市龍潭區,2019,2,570.0
桃園市龜山區,2019,2,450.0
臺中市北屯區,2019,2,660.0
臺中市南屯區,2019,2,690.0
臺中市后里區,2019,2,640.0
臺中市外埔區,2019,2,630.0
臺中市大安區,2019,2,650.0
臺中市大甲區,2019,2,630.0
臺中市大肚區,2019,2,682.5
臺中市大里區,2019,2,576.0
臺中市大雅區,2019,2,675.0
臺中市太平區,2019,2,637.5
臺中市新社區,2019,2,660.0
臺中市東勢區,2019,2,651.43
臺中市東區,2019,2,630.0
臺中市梧棲區,2019,2,650.0
臺中市沙鹿區,2019,2,630.0
臺中市清水區,2019,2,653.33
臺中市潭子區,2019,2,660.0
臺中市烏日區,2019,2,650.0
臺中市石岡區,2019,2,660.0
臺中市神岡區,2019,2,660.0
臺中市西區,2019,2,690.0
臺中市西屯區,2019,2,682.5
臺中市豐原區,2019,2,660.0
臺中市霧峰區,2019,2,648.75
臺中市龍井區,2019,2,660.0
臺北市中山區,2019,2,450.0
臺北市中正區,2019,2,450.0
臺北市信義區,2019,2,420.0
臺北市內湖區,2019,2,405.0
臺北市北投區,2019,2,350.0
臺北市南港區,2019,2,405.0
臺北市士林區,2019,2,355.0
臺北市文山區,2019,2,412.5
臺北市松山區,2019,2,420.0
臺北市萬華區,2019,2,420.0
臺南市七股區,2019,2,848.57
臺南市下營區,2019,2,870.0
臺南市中西區,2019,2,840.0
臺南市仁德區,2019,2,870.0
臺南市佳里區,2019,2,855.0
臺南市六甲區,2019,2,870.0
臺南市北區,2019,2,870.0
臺南市北門區,2019,2,862.5
臺南市南化區,2019,2,818.0
臺南市南區,2019,2,870.0
臺南市善化區,2019,2,900.0
臺南市大內區,2019,2,880.0
臺南市學甲區,2019,2,870.0
臺南市安南區,2019,2,828.0
臺南市安定區,2019,2,840.0
臺南市官田區,2019,2,885.0
臺南市將軍區,2019,2,870.0
臺南市山上區,2019,2,885.0
臺南市左鎮區,2019,2,835.71
臺南市後壁區,2019,2,874.29
臺南市新化區,2019,2,870.0
臺南市新市區,2019,2,885.0
臺南市新營區,2019,2,870.0
臺南市東區,2019,2,870.0
臺南市東山區,2019,2,882.0
臺南市柳營區,2019,2,870.0
臺南市楠西區,2019,2,859.09
臺南市歸仁區,2019,2,876.0
臺南市永康區,2019,2,840.0
臺南市玉井區,2019,2,848.57
臺南市白河區,2019,2,927.69
臺南市西港區,2019,2,855.0
臺南市關廟區,2019,2,876.0
臺南市鹽水區,2019,2,870.0
臺南市麻豆區,2019,2,877.5
臺南市龍崎區,2019,2,840.0
臺東縣卑南鄉,2019,2,274.09
臺東縣大武鄉,2019,2,690.0
臺東縣太麻里鄉,2019,2,513.75
臺東縣延平鄉,2019,2,278.57
臺東縣成功鎮,2019,2,246.0
臺東縣東河鄉,2019,2,243.53
臺東縣池上鄉,2019,2,270.0
臺東縣海端鄉,2019,2,270.0
臺東縣綠島鄉,2019,2,210.0
臺東縣臺東市,2019,2,193.64
臺東縣蘭嶼鄉,2019,2,210.0
臺東縣達仁鄉,2019,2,709.5
臺東縣金峰鄉,2019,2,646.36
臺東縣長濱鄉,2019,2,315.0
臺東縣關山鎮,2019,2,270.0
臺東縣鹿野鄉,2019,2,255.0
花蓮縣光復鄉,2019,2,432.5
花蓮縣卓溪鄉,2019,2,373.85
花蓮縣吉安鄉,2019,2,248.57
花蓮縣壽豐鄉,2019,2,273.33
花蓮縣富里鄉,2019,2,277.5
花蓮縣新城鄉,2019,2,240.0
花蓮縣玉里鎮,2019,2,361.36
花蓮縣瑞穗鄉,2019,2,438.46
花蓮縣秀林鄉,2019,2,295.38
花蓮縣花蓮市,2019,2,240.0
花蓮縣萬榮鄉,2019,2,441.0
花蓮縣豐濱鄉,2019,2,363.53
花蓮縣鳳林鎮,2019,2,339.0
苗栗縣三灣鄉,2019,2,577.5
苗栗縣三義鄉,2019,2,570.0
苗栗縣公館鄉,2019,2,694.29
苗栗縣卓蘭鎮,2019,2,612.0
苗栗縣南庄鄉,2019,2,600.0
苗栗縣大湖鄉,2019,2,590.0
苗栗縣後龍鎮,2019,2,686.67
苗栗縣泰安鄉,2019,2,630.0
苗栗縣獅潭鄉,2019,2,660.0
苗栗縣竹南鎮,2019,2,547.5
苗栗縣苑裡鎮,2019,2,594.0
苗栗縣苗栗市,2019,2,720.0
苗栗縣西湖鄉,2019,2,712.5
苗栗縣通霄鎮,2019,2,632.73
苗栗縣造橋鄉,2019,2,648.0
苗栗縣銅鑼鄉,2019,2,618.75
苗栗縣頭份市,2019,2,552.86
苗栗縣頭屋鄉,2019,2,697.5
雲林縣二崙鄉,2019,2,1002.0
雲林縣元長鄉,2019,2,912.0
雲林縣北港鎮,2019,2,910.0
雲林縣口湖鄉,2019,2,836.67
雲林縣古坑鄉,2019,2,971.54
雲林縣四湖鄉,2019,2,826.67
雲林縣土庫鎮,2019,2,984.0
雲林縣大埤鄉,2019,2,950.0
雲林縣崙背鄉,2019,2,1030.0
雲林縣斗六市,2019,2,996.0
雲林縣斗南鎮,2019,2,972.0
雲林縣東勢鄉,2019,2,816.0
雲林縣林內鄉,2019,2,967.5
雲林縣水林鄉,2019,2,843.75
雲林縣臺西鄉,2019,2,800.0
雲林縣莿桐鄉,2019,2,978.0
雲林縣虎尾鎮,2019,2,998.57
雲林縣褒忠鄉,2019,2,970.0
雲林縣西螺鎮,2019,2,930.0
雲林縣麥寮鄉,2019,2,797.5
高雄市三民區,2019,2,900.0
高雄市仁武區,2019,2,930.0
高雄市內門區,2019,2,720.0
高雄市六龜區,2019,2,715.38
高雄市前金區,2019,2,990.0
高雄市前鎮區,2019,2,860.0
高雄市大寮區,2019,2,882.86
高雄市大樹區,2019,2,895.71
高雄市大社區,2019,2,990.0
高雄市小港區,2019,2,846.0
高雄市岡山區,2019,2,984.0
高雄市左營區,2019,2,885.0
高雄市彌陀區,2019,2,960.0
高雄市旗山區,2019,2,679.09
高雄市旗津區,2019,2,870.0
高雄市杉林區,2019,2,699.0
高雄市林園區,2019,2,840.0
高雄市桃源區,2019,2,765.0
高雄市梓官區,2019,2,990.0
高雄市楠梓區,2019,2,1005.0
高雄市橋頭區,2019,2,990.0
高雄市永安區,2019,2,940.0
高雄市湖內區,2019,2,885.0
高雄市燕巢區,2019,2,968.57
高雄市田寮區,2019,2,873.75
高雄市甲仙區,2019,2,792.86
高雄市美濃區,2019,2,603.0
高雄市苓雅區,2019,2,900.0
高雄市茂林區,2019,2,720.0
高雄市茄萣區,2019,2,900.0
高雄市路竹區,2019,2,930.0
高雄市阿蓮區,2019,2,945.0
高雄市鳥松區,2019,2,910.0
高雄市鳳山區,2019,2,900.0
高雄市鼓山區,2019,2,910.0
南投縣中寮鄉,2019,3,825.0
南投縣仁愛鄉,2019,3,750.0
南投縣信義鄉,2019,3,840.0
南投縣南投市,2019,3,835.71
南投縣名間鄉,2019,3,885.0
南投縣國姓鄉,2019,3,745.0
南投縣埔里鎮,2019,3,750.0
南投縣水里鄉,2019,3,855.0
南投縣竹山鎮,2019,3,1022.14
南投縣草屯鎮,2019,3,783.75
南投縣集集鎮,2019,3,880.0
南投縣魚池鄉,2019,3,775.71
南投縣鹿谷鄉,2019,3,966.0
嘉義市東區,2019,3,900.0
嘉義市西區,2019,3,900.0
嘉義縣中埔鄉,2019,3,888.0
嘉義縣六腳鄉,2019,3,820.0
嘉義縣大埔鄉,2019,3,838.0
嘉義縣大林鎮,2019,3,910.0
嘉義縣太保市,2019,3,861.43
嘉義縣布袋鎮,2019,3,800.0
嘉義縣新港鄉,2019,3,900.0
嘉義縣朴子市,2019,3,780.0
嘉義縣東石鄉,2019,3,784.29
嘉義縣梅山鄉,2019,3,935.0
嘉義縣民雄鄉,2019,3,900.0
嘉義縣水上鄉,2019,3,888.0
嘉義縣溪口鄉,2019,3,900.0
嘉義縣番路鄉,2019,3,885.0
嘉義縣竹崎鄉,2019,3,900.0
嘉義縣義竹鄉,2019,3,803.33
嘉義縣鹿草鄉,2019,3,810.0
基隆市七堵區,2019,3,520.0
基隆市仁愛區,2019,3,480.0
基隆市信義區,2019,3,480.0
基隆市安樂區,2019,3,495.0
基隆市暖暖區,2019,3,495.0
宜蘭縣三星鄉,2019,3,456.67
宜蘭縣五結鄉,2019,3,420.0
宜蘭縣冬山鄉,2019,3,405.0
宜蘭縣南澳鄉,2019,3,431.74
宜蘭縣員山鄉,2019,3,486.0
宜蘭縣壯圍鄉,2019,3,460.0
宜蘭縣大同鄉,2019,3,482.31
宜蘭縣宜蘭市,2019,3,480.0
宜蘭縣礁溪鄉,2019,3,483.75
宜蘭縣蘇澳鎮,2019,3,399.0
宜蘭縣頭城鎮,2019,3,505.71
屏東縣三地門鄉,2019,3,750.0
屏東縣九如鄉,2019,3,847.5
屏東縣佳冬鄉,2019,3,800.0
屏東縣來義鄉,2019,3,780.0
屏東縣內埔鄉,2019,3,828.75
屏東縣南州鄉,2019,3,810.0
屏東縣屏東市,2019,3,870.0
屏東縣崁頂鄉,2019,3,810.0
屏東縣恆春鎮,2019,3,335.0
屏東縣新園鄉,2019,3,850.0
屏東縣新埤鄉,2019,3,775.71
屏東縣春日鄉,2019,3,782.73
屏東縣東港鎮,2019,3,810.0
屏東縣枋寮鄉,2019,3,798.0
屏東縣枋山鄉,2019,3,750.0
屏東縣林邊鄉,2019,3,810.0
屏東縣泰武鄉,2019,3,792.0
屏東縣滿州鄉,2019,3,354.0
屏東縣潮州鎮,2019,3,770.0
屏東縣牡丹鄉,2019,3,489.38
屏東縣獅子鄉,2019,3,667.83
屏東縣琉球鄉,2019,3,840.0
屏東縣瑪家鄉,2019,3,804.0
屏東縣竹田鄉,2019,3,810.0
屏東縣萬丹鄉,2019,3,880.0
屏東縣萬巒鄉,2019,3,790.0
屏東縣車城鄉,2019,3,380.0
屏東縣里港鄉,2019,3,725.0
屏東縣長治鄉,2019,3,840.0
屏東縣霧臺鄉,2019,3,780.0
屏東縣高樹鄉,2019,3,698.57
屏東縣鹽埔鄉,2019,3,810.0
屏東縣麟洛鄉,2019,3,855.0
彰化縣二林鎮,2019,3,780.0
彰化縣二水鄉,2019,3,975.0
彰化縣伸港鄉,2019,3,765.0
彰化縣北斗鎮,2019,3,855.0
彰化縣和美鎮,2019,3,787.5
彰化縣員林市,2019,3,810.0
彰化縣埔心鄉,2019,3,780.0
彰化縣埔鹽鄉,2019,3,780.0
彰化縣埤頭鄉,2019,3,792.0
彰化縣大城鄉,2019,3,826.67
彰化縣大村鄉,2019,3,780.0
彰化縣彰化市,2019,3,772.5
彰化縣永靖鄉,2019,3,810.0
彰化縣溪州鄉,2019,3,912.86
彰化縣溪湖鎮,2019,3,780.0
彰化縣田中鎮,2019,3,870.0
彰化縣田尾鄉,2019,3,825.0
彰化縣社頭鄉,2019,3,825.0
彰化縣福興鄉,2019,3,780.0
彰化縣秀水鄉,2019,3,795.0
彰化縣竹塘鄉,2019,3,832.5
彰化縣線西鄉,2019,3,780.0
彰化縣芬園鄉,2019,3,768.0
彰化縣花壇鄉,2019,3,802.5
彰化縣芳苑鄉,2019,3,786.92
彰化縣鹿港鎮,2019,3,780.0
新北市三峽區,2019,3,591.43
新北市三芝區,2019,3,390.0
新北市三重區,2019,3,570.0
新北市中和區,2019,3,570.0
新北市五股區,2019,3,570.0
新北市八里區,2019,3,495.0
新北市土城區,2019,3,620.0
新北市坪林區,2019,3,537.0
新北市平溪區,2019,3,521.25
新北市新店區,2019,3,555.0
新北市新莊區,2019,3,550.0
新北市板橋區,2019,3,585.0
新北市林口區,2019,3,480.0
新北市樹林區,2019,3,580.0
新北市永和區,2019,3,630.0
新北市汐止區,2019,3,540.0
新北市淡水區,2019,3,445.0
新北市深坑區,2019,3,570.0
新北市烏來區,2019,3,556.67
新北市瑞芳區,2019,3,495.0
新北市石碇區,2019,3,540.0
新北市石門區,2019,3,450.0
新北市萬里區,2019,3,505.0
新北市蘆洲區,2019,3,570.0
新北市貢寮區,2019,3,510.0
新北市金山區,2019,3,465.0
新北市雙溪區,2019,3,514.62
新北市鶯歌區,2019,3,600.0
新竹市北區,2019,3,660.0
新竹市東區,2019,3,660.0
新竹市香山區,2019,3,654.0
新竹縣五峰鄉,2019,3,570.0
新竹縣北埔鄉,2019,3,555.0
新竹縣寶山鄉,2019,3,615.0
新竹縣尖石鄉,2019,3,594.0
新竹縣峨眉鄉,2019,3,588.0
新竹縣新埔鎮,2019,3,595.0
新竹縣新豐鄉,2019,3,582.0
新竹縣橫山鄉,2019,3,545.0
新竹縣湖口鄉,2019,3,577.5
新竹縣竹北市,2019,3,648.0
新竹縣竹東鎮,2019,3,550.0
新竹縣芎林鄉,2019,3,547.5
新竹縣關西鎮,2019,3,606.92
桃園市中壢區,2019,3,665.0
桃園市八德區,2019,3,615.0
桃園市大園區,2019,3,570.0
桃園市大溪區,2019,3,627.27
桃園市平鎮區,2019,3,666.0
桃園市復興區,2019,3,600.0
桃園市新屋區,2019,3,617.14
桃園市桃園區,2019,3,600.0
桃園市楊梅區,2019,3,616.67
桃園市蘆竹區,2019,3,557.14
桃園市觀音區,2019,3,633.0
桃園市龍潭區,2019,3,633.75
桃園市龜山區,2019,3,546.0
臺中市北屯區,2019,3,695.0
臺中市南屯區,2019,3,740.0
臺中市后里區,2019,3,690.0
臺中市外埔區,2019,3,690.0
臺中市大安區,2019,3,690.0
臺中市大甲區,2019,3,690.0
臺中市大肚區,2019,3,742.5
臺中市大里區,2019,3,636.0
臺中市大雅區,2019,3,712.5
臺中市太平區,2019,3,690.0
臺中市新社區,2019,3,702.0
臺中市東勢區,2019,3,698.57
臺中市東區,2019,3,690.0
臺中市梧棲區,2019,3,650.0
臺中市沙鹿區,2019,3,645.0
臺中市清水區,2019,3,676.67
臺中市潭子區,2019,3,705.0
臺中市烏日區,2019,3,720.0
臺中市石岡區,2019,3,690.0
臺中市神岡區,2019,3,690.0
臺中市西區,2019,3,750.0
臺中市西屯區,2019,3,735.0
臺中市豐原區,2019,3,690.0
臺中市霧峰區,2019,3,697.5
臺中市龍井區,2019,3,690.0
臺北市中山區,2019,3,570.0
臺北市中正區,2019,3,600.0
臺北市信義區,2019,3,570.0
臺北市內湖區,2019,3,555.0
臺北市北投區,2019,3,490.0
臺北市南港區,2019,3,570.0
臺北市士林區,2019,3,495.0
臺北市文山區,2019,3,547.5
臺北市松山區,2019,3,570.0
臺北市萬華區,2019,3,540.0
臺南市七股區,2019,3,840.0
臺南市下營區,2019,3,810.0
臺南市中西區,2019,3,840.0
臺南市仁德區,2019,3,845.0
臺南市佳里區,2019,3,817.5
臺南市六甲區,2019,3,810.0
臺南市北區,2019,3,840.0
臺南市北門區,2019,3,810.0
臺南市南化區,2019,3,788.0
臺南市南區,2019,3,840.0
臺南市善化區,2019,3,810.0
臺南市大內區,2019,3,810.0
臺南市學甲區,2019,3,810.0
臺南市安南區,2019,3,840.0
臺南市安定區,2019,3,820.0
臺南市官田區,2019,3,810.0
臺南市將軍區,2019,3,828.0
臺南市山上區,2019,3,810.0
臺南市左鎮區,2019,3,792.86
臺南市後壁區,2019,3,814.29
臺南市新化區,2019,3,817.5
臺南市新市區,2019,3,810.0
臺南市新營區,2019,3,810.0
臺南市東區,2019,3,840.0
臺南市東山區,2019,3,825.0
臺南市柳營區,2019,3,810.0
臺南市楠西區,2019,3,807.27
臺南市歸仁區,2019,3,846.0
臺南市永康區,2019,3,840.0
臺南市玉井區,2019,3,801.43
臺南市白河區,2019,3,863.08
臺南市西港區,2019,3,810.0
臺南市關廟區,2019,3,846.0
臺南市鹽水區,2019,3,810.0
臺南市麻豆區,2019,3,810.0
臺南市龍崎區,2019,3,805.0
臺東縣卑南鄉,2019,3,373.64
臺東縣大武鄉,2019,3,696.0
臺東縣太麻里鄉,2019,3,551.25
臺東縣延平鄉,2019,3,364.29
臺東縣成功鎮,2019,3,333.0
臺東縣東河鄉,2019,3,330.0
臺東縣池上鄉,2019,3,330.0
臺東縣海端鄉,2019,3,330.0
臺東縣綠島鄉,2019,3,315.0
臺東縣臺東市,2019,3,308.18
臺東縣蘭嶼鄉,2019,3,300.0
臺東縣達仁鄉,2019,3,709.5
臺東縣金峰鄉,2019,3,662.73
臺東縣長濱鄉,2019,3,397.5
臺東縣關山鎮,2019,3,330.0
臺東縣鹿野鄉,2019,3,330.0
花蓮縣光復鄉,2019,3,512.5
花蓮縣卓溪鄉,2019,3,443.08
花蓮縣吉安鄉,2019,3,360.0
花蓮縣壽豐鄉,2019,3,373.33
花蓮縣富里鄉,2019,3,357.5
花蓮縣新城鄉,2019,3,360.0
花蓮縣玉里鎮,2019,3,439.09
花蓮縣瑞穗鄉,2019,3,514.62
花蓮縣秀林鄉,2019,3,398.08
花蓮縣花蓮市,2019,3,360.0
花蓮縣萬榮鄉,2019,3,519.0
花蓮縣豐濱鄉,2019,3,451.76
花蓮縣鳳林鎮,2019,3,432.0
苗栗縣三灣鄉,2019,3,630.0
苗栗縣三義鄉,2019,3,690.0
苗栗縣公館鄉,2019,3,715.71
苗栗縣卓蘭鎮,2019,3,690.0
苗栗縣南庄鄉,2019,3,626.25
苗栗縣大湖鄉,2019,3,690.0
苗栗縣後龍鎮,2019,3,703.33
苗栗縣泰安鄉,2019,3,690.0
苗栗縣獅潭鄉,2019,3,690.0
苗栗縣竹南鎮,2019,3,630.0
苗栗縣苑裡鎮,2019,3,690.0
苗栗縣苗栗市,2019,3,720.0
苗栗縣西湖鄉,2019,3,720.0
苗栗縣通霄鎮,2019,3,698.18
苗栗縣造橋鄉,2019,3,684.0
苗栗縣銅鑼鄉,2019,3,697.5
苗栗縣頭份市,2019,3,634.29
苗栗縣頭屋鄉,2019,3,712.5
雲林縣二崙鄉,2019,3,930.0
雲林縣元長鄉,2019,3,870.0
雲林縣北港鎮,2019,3,880.0
雲林縣口湖鄉,2019,3,823.33
雲林縣古坑鄉,2019,3,976.15
雲林縣四湖鄉,2019,3,840.0
雲林縣土庫鎮,2019,3,930.0
雲林縣大埤鄉,2019,3,910.0
雲林縣崙背鄉,2019,3,950.0
雲林縣斗六市,2019,3,1014.0
雲林縣斗南鎮,2019,3,960.0
雲林縣東勢鄉,2019,3,810.0
雲林縣林內鄉,2019,3,1012.5
雲林縣水林鄉,2019,3,817.5
雲林縣臺西鄉,2019,3,810.0
雲林縣莿桐鄉,2019,3,984.0
雲林縣虎尾鎮,2019,3,951.43
雲林縣褒忠鄉,2019,3,900.0
雲林縣西螺鎮,2019,3,915.0
雲林縣麥寮鄉,2019,3,767.5
高雄市三民區,2019,3,870.0
高雄市仁武區,2019,3,880.0
高雄市內門區,2019,3,697.5
高雄市六龜區,2019,3,706.15
高雄市前金區,2019,3,960.0
高雄市前鎮區,2019,3,800.0
高雄市大寮區,2019,3,882.86
高雄市大樹區,2019,3,874.29
高雄市大社區,2019,3,900.0
高雄市小港區,2019,3,792.0
高雄市岡山區,2019,3,972.0
高雄市左營區,2019,3,900.0
高雄市彌陀區,2019,3,930.0
高雄市旗山區,2019,3,668.18
高雄市旗津區,2019,3,810.0
高雄市杉林區,2019,3,687.0
高雄市林園區,2019,3,830.0
高雄市桃源區,2019,3,750.0
高雄市梓官區,2019,3,990.0
高雄市楠梓區,2019,3,952.5
高雄市橋頭區,2019,3,1020.0
高雄市永安區,2019,3,910.0
高雄市湖內區,2019,3,855.0
高雄市燕巢區,2019,3,925.71
高雄市田寮區,2019,3,840.0
高雄市甲仙區,2019,3,771.43
高雄市美濃區,2019,3,609.0
高雄市苓雅區,2019,3,870.0
高雄市茂林區,2019,3,720.0
高雄市茄萣區,2019,3,870.0
高雄市路竹區,2019,3,912.0
高雄市阿蓮區,2019,3,915.0
高雄市鳥松區,2019,3,870.0
高雄市鳳山區,2019,3,840.0
高雄市鼓山區,2019,3,920.0
南投縣中寮鄉,2019,4,727.5
南投縣仁愛鄉,2019,4,630.0
南投縣信義鄉,2019,4,690.0
南投縣南投市,2019,4,750.0
南投縣名間鄉,2019,4,750.0
南投縣國姓鄉,2019,4,640.0
南投縣埔里鎮,2019,4,630.0
南投縣水里鄉,2019,4,705.0
南投縣竹山鎮,2019,4,780.0
南投縣草屯鎮,2019,4,701.25
南投縣集集鎮,2019,4,740.0
南投縣魚池鄉,2019,4,655.71
南投縣鹿谷鄉,2019,4,762.0
嘉義市東區,2019,4,690.0
嘉義市西區,2019,4,690.0
嘉義縣中埔鄉,2019,4,690.0
